Distance,RSSI,SNR,Battery_Level,Packet_Loss_Rate,Node,Health
14.115,-46.23,20.0,23.67,0.0,KAVIN,NORMAL
1.496,-35.0,20.0,75.99,0.0,KAVIN,NORMAL
7.418,-35.0,20.0,41.21,7.58,KAVIN,WARNING
1.26,-35.0,20.0,68.95,5.43,KAVIN,WARNING
13.978,-50.13,15.78,20.26,1.9,KAVIN,WARNING
10.113,-41.87,18.02,97.52,6.64,KAVIN,NORMAL
29.63,-83.64,7.2,55.11,13.46,KAVIN,FAILURE
26.121,-79.02,11.3,88.35,3.75,KAVIN,WARNING
24.857,-82.57,14.14,70.75,0.0,KAVIN,WARNING
15.283,-54.01,15.98,95.66,17.14,KAVIN,NORMAL
24.309,-78.47,12.33,61.35,5.94,KAVIN,WARNING
8.373,-35.0,20.0,37.57,7.13,KAVIN,NORMAL
17.039,-47.47,15.66,65.22,19.06,KAVIN,FAILURE
12.091,-46.93,17.02,99.72,2.68,KAVIN,WARNING
5.555,-35.0,20.0,83.38,0.0,KAVIN,WARNING
2.642,-35.0,16.56,50.95,2.23,KAVIN,WARNING
16.967,-57.38,16.48,83.49,7.31,KAVIN,NORMAL
3.38,-35.0,20.0,73.25,9.34,KAVIN,NORMAL
21.681,-64.4,16.26,94.48,3.63,KAVIN,WARNING
27.683,-84.05,12.67,42.83,13.27,KAVIN,WARNING
5.282,-35.0,19.89,13.63,5.49,KAVIN,NORMAL
14.393,-43.31,16.94,17.78,2.06,KAVIN,NORMAL
22.294,-65.34,16.6,79.07,2.09,KAVIN,NORMAL
8.962,-42.12,20.0,72.21,14.19,KAVIN,NORMAL
27.663,-67.78,16.19,76.0,5.99,KAVIN,WARNING
26.71,-75.8,8.9,70.09,17.0,KAVIN,NORMAL
3.561,-35.0,17.67,51.14,6.38,KAVIN,WARNING
1.308,-35.0,19.32,16.13,0.0,KAVIN,WARNING
29.306,-91.07,8.78,85.2,7.63,KAVIN,WARNING
28.716,-83.3,12.38,26.27,2.65,KAVIN,NORMAL
12.957,-45.04,16.27,99.09,13.36,KAVIN,WARNING
1.992,-35.0,20.0,28.49,0.0,KAVIN,WARNING
18.757,-51.36,20.0,17.54,13.22,KAVIN,NORMAL
9.156,-53.42,17.01,43.8,7.0,KAVIN,WARNING
28.133,-81.69,14.59,39.29,16.82,KAVIN,WARNING
23.943,-71.66,13.28,97.9,6.07,KAVIN,NORMAL
19.663,-60.86,17.75,45.51,5.94,KAVIN,FAILURE
8.893,-44.65,20.0,14.19,5.74,KAVIN,NORMAL
21.187,-69.28,18.17,98.84,2.89,KAVIN,WARNING
9.03,-52.66,12.11,80.78,18.34,KAVIN,FAILURE
1.61,-35.0,20.0,99.81,13.49,KAVIN,FAILURE
15.499,-48.92,20.0,38.58,1.77,KAVIN,WARNING
14.916,-54.72,20.0,20.6,5.11,KAVIN,WARNING
23.009,-75.33,9.29,45.79,0.0,KAVIN,NORMAL
26.037,-75.7,14.25,22.6,0.0,KAVIN,WARNING
10.957,-48.72,16.24,23.22,2.74,KAVIN,FAILURE
13.759,-57.03,15.81,91.24,1.09,KAVIN,FAILURE
14.377,-49.33,19.8,99.45,0.0,KAVIN,NORMAL
10.065,-41.48,16.44,99.5,5.91,KAVIN,WARNING
22.43,-56.15,17.96,49.46,8.32,KAVIN,WARNING
15.902,-51.28,15.01,31.54,15.96,KAVIN,WARNING
27.462,-79.56,5.09,25.48,5.31,KAVIN,FAILURE
19.684,-62.77,18.84,44.39,6.65,KAVIN,WARNING
6.751,-35.45,19.59,63.91,2.53,KAVIN,FAILURE
5.362,-38.98,19.83,76.92,12.1,KAVIN,NORMAL
11.485,-38.5,20.0,56.47,9.1,KAVIN,FAILURE
10.734,-46.91,20.0,85.85,5.46,KAVIN,NORMAL
12.51,-40.34,20.0,92.77,1.69,KAVIN,WARNING
5.916,-39.01,20.0,89.71,6.93,KAVIN,WARNING
29.358,-76.82,9.73,43.23,0.0,KAVIN,NORMAL
4.798,-35.0,20.0,95.55,0.0,KAVIN,FAILURE
19.753,-57.46,20.0,93.08,1.67,KAVIN,WARNING
0.886,-35.0,20.0,47.05,7.14,KAVIN,NORMAL
12.505,-42.94,20.0,47.92,9.94,KAVIN,WARNING
9.621,-37.68,20.0,17.02,11.04,KAVIN,FAILURE
11.77,-35.0,20.0,94.33,4.19,KAVIN,NORMAL
15.193,-58.21,19.39,17.96,9.31,KAVIN,NORMAL
18.211,-54.68,17.57,54.2,16.38,KAVIN,WARNING
17.714,-57.8,13.12,74.93,9.82,KAVIN,WARNING
19.106,-59.58,20.0,89.17,0.0,KAVIN,WARNING
25.414,-71.8,13.29,61.39,2.74,KAVIN,FAILURE
26.658,-77.41,12.75,71.43,6.61,KAVIN,FAILURE
22.249,-55.59,16.07,73.91,0.0,KAVIN,NORMAL
2.829,-35.0,19.97,11.44,17.09,KAVIN,FAILURE
28.858,-83.39,13.39,94.82,0.0,KAVIN,WARNING
28.448,-82.5,7.75,42.39,16.79,KAVIN,NORMAL
21.495,-69.83,9.31,25.98,13.69,KAVIN,FAILURE
15.764,-43.31,19.93,52.6,0.96,KAVIN,NORMAL
7.893,-35.0,20.0,76.01,5.14,KAVIN,WARNING
22.812,-77.41,10.02,84.46,2.12,KAVIN,WARNING
26.397,-73.5,10.64,74.77,8.53,KAVIN,FAILURE
20.123,-71.49,11.99,46.01,2.83,KAVIN,WARNING
19.058,-50.68,20.0,71.34,0.0,KAVIN,FAILURE
6.194,-35.35,20.0,48.87,14.82,KAVIN,WARNING
11.055,-42.35,16.02,98.82,11.47,KAVIN,NORMAL
21.833,-58.41,15.34,99.68,0.0,KAVIN,NORMAL
0.999,-35.0,18.54,32.48,20.23,KAVIN,FAILURE
19.417,-65.68,7.77,53.5,6.42,KAVIN,NORMAL
23.117,-66.85,14.89,61.89,13.85,KAVIN,WARNING
10.374,-46.06,20.0,67.26,0.0,KAVIN,WARNING
2.747,-35.0,20.0,49.05,0.0,KAVIN,NORMAL
24.664,-69.23,10.06,57.19,19.31,KAVIN,WARNING
4.684,-35.0,20.0,59.88,6.23,KAVIN,WARNING
11.439,-35.02,17.91,44.92,0.0,KAVIN,NORMAL
21.364,-65.91,14.99,38.84,7.63,KAVIN,NORMAL
24.601,-60.23,11.8,67.12,9.47,KAVIN,NORMAL
25.94,-85.99,17.33,49.78,17.16,KAVIN,WARNING
16.147,-58.98,16.82,97.49,2.54,KAVIN,WARNING
14.538,-66.66,11.64,43.81,16.24,KAVIN,WARNING
25.525,-76.36,13.39,27.63,11.15,KAVIN,WARNING
17.111,-43.94,18.13,48.4,0.0,KAVIN,WARNING
17.57,-58.12,20.0,69.12,5.07,KAVIN,WARNING
13.302,-55.12,15.79,49.76,3.15,KAVIN,NORMAL
11.498,-46.64,14.96,35.71,16.65,KAVIN,NORMAL
14.676,-53.68,14.59,54.57,0.0,KAVIN,WARNING
11.263,-44.73,12.88,50.23,1.69,KAVIN,FAILURE
10.635,-42.24,19.59,94.97,4.33,KAVIN,WARNING
29.813,-82.26,10.22,11.7,3.66,KAVIN,FAILURE
10.418,-45.78,19.37,45.55,7.0,KAVIN,FAILURE
8.063,-41.87,20.0,40.69,5.53,KAVIN,WARNING
10.941,-47.96,15.38,30.11,5.44,KAVIN,NORMAL
17.928,-59.55,14.08,59.16,13.88,KAVIN,WARNING
27.374,-72.69,19.68,65.27,1.48,KAVIN,NORMAL
23.742,-77.27,9.06,10.92,9.36,KAVIN,FAILURE
25.346,-84.73,15.94,70.85,15.94,KAVIN,NORMAL
25.841,-66.58,16.97,44.44,12.27,KAVIN,FAILURE
27.656,-77.17,20.0,93.07,5.02,KAVIN,WARNING
7.435,-35.0,20.0,76.92,15.63,KAVIN,WARNING
14.022,-55.98,17.03,56.24,0.0,KAVIN,NORMAL
11.863,-38.98,20.0,95.64,7.39,KAVIN,NORMAL
11.765,-39.8,20.0,71.87,13.73,KAVIN,FAILURE
19.742,-56.47,19.47,82.73,3.18,KAVIN,NORMAL
12.353,-40.3,18.5,96.07,11.83,KAVIN,NORMAL
18.682,-57.98,12.41,90.13,13.31,KAVIN,FAILURE
11.777,-55.67,12.02,16.36,8.13,KAVIN,NORMAL
9.678,-36.97,17.12,28.92,11.15,KAVIN,WARNING
10.916,-44.98,20.0,66.66,6.87,KAVIN,WARNING
24.211,-73.27,12.6,24.48,15.07,KAVIN,WARNING
18.231,-54.8,20.0,51.83,9.64,KAVIN,NORMAL
29.233,-92.06,5.8,53.22,9.14,KAVIN,NORMAL
25.063,-71.61,15.45,51.68,5.11,KAVIN,WARNING
14.831,-44.01,16.6,84.03,9.06,KAVIN,WARNING
7.65,-36.26,20.0,54.05,4.21,KAVIN,NORMAL
20.38,-66.53,13.54,88.18,5.27,KAVIN,WARNING
21.936,-65.22,17.92,79.62,0.0,KAVIN,NORMAL
14.193,-49.62,15.82,67.82,10.79,KAVIN,WARNING
7.283,-35.0,18.77,62.02,1.34,KAVIN,WARNING
16.939,-48.27,20.0,30.9,11.88,KAVIN,WARNING
7.988,-35.83,20.0,79.13,7.26,KAVIN,WARNING
28.23,-67.2,10.43,82.4,0.7,KAVIN,NORMAL
19.052,-51.46,14.82,54.04,13.45,KAVIN,NORMAL
9.112,-42.42,16.87,29.83,11.28,KAVIN,WARNING
6.864,-35.0,15.63,78.41,4.45,KAVIN,FAILURE
21.643,-64.58,8.67,82.01,4.76,KAVIN,WARNING
21.38,-75.16,18.41,61.04,4.68,KAVIN,NORMAL
18.115,-57.49,20.0,72.74,11.42,KAVIN,NORMAL
18.622,-60.65,10.72,79.63,7.54,KAVIN,WARNING
18.314,-65.27,8.98,36.24,1.0,KAVIN,NORMAL
11.123,-36.6,20.0,35.44,7.82,KAVIN,NORMAL
28.154,-77.42,15.19,73.72,0.0,KAVIN,WARNING
14.639,-51.81,19.57,56.12,0.75,KAVIN,FAILURE
1.1,-35.0,20.0,56.11,13.72,KAVIN,WARNING
10.777,-43.32,20.0,96.28,2.46,KAVIN,WARNING
4.343,-35.0,20.0,81.94,2.98,KAVIN,WARNING
11.22,-55.28,9.83,33.04,18.44,KAVIN,NORMAL
18.444,-58.83,15.07,46.57,7.17,KAVIN,WARNING
1.169,-35.0,20.0,84.7,9.65,KAVIN,WARNING
26.171,-70.38,14.32,16.59,12.38,KAVIN,NORMAL
18.504,-64.26,15.77,38.89,10.06,KAVIN,NORMAL
9.213,-37.76,20.0,40.57,18.6,KAVIN,NORMAL
9.681,-36.72,20.0,45.12,0.0,KAVIN,WARNING
14.237,-39.7,17.41,33.32,18.5,KAVIN,FAILURE
7.819,-44.68,16.63,67.77,8.9,KAVIN,FAILURE
0.628,-35.0,20.0,45.55,17.89,KAVIN,WARNING
1.283,-35.0,20.0,58.8,14.23,KAVIN,WARNING
11.053,-54.22,15.79,34.53,0.69,KAVIN,NORMAL
4.165,-35.0,17.25,87.52,5.33,KAVIN,NORMAL
1.16,-35.0,20.0,28.52,0.0,KAVIN,WARNING
25.848,-72.69,12.64,88.96,13.79,KAVIN,NORMAL
8.587,-44.29,19.67,26.12,14.62,KAVIN,WARNING
15.342,-47.5,16.93,43.31,2.99,KAVIN,FAILURE
5.793,-36.64,20.0,80.12,9.9,KAVIN,WARNING
1.878,-35.0,20.0,54.34,8.97,KAVIN,WARNING
22.474,-62.57,15.4,31.35,2.86,KAVIN,NORMAL
4.186,-35.0,20.0,69.71,6.33,KAVIN,FAILURE
1.259,-35.0,20.0,21.49,12.37,KAVIN,FAILURE
17.823,-57.62,13.52,29.38,9.42,KAVIN,FAILURE
0.897,-35.0,20.0,33.11,11.34,KAVIN,WARNING
13.37,-53.19,16.33,62.6,6.19,KAVIN,FAILURE
9.021,-35.0,20.0,59.7,7.99,KAVIN,WARNING
9.923,-44.04,20.0,56.76,2.99,KAVIN,NORMAL
0.615,-35.0,19.7,18.77,10.03,KAVIN,WARNING
28.948,-91.84,8.66,80.21,5.8,KAVIN,WARNING
15.75,-46.53,20.0,21.86,6.76,KAVIN,WARNING
17.389,-53.0,15.42,94.49,0.0,KAVIN,WARNING
20.151,-55.65,18.34,15.87,1.32,KAVIN,NORMAL
24.027,-63.32,15.44,89.2,0.51,KAVIN,FAILURE
18.433,-62.81,13.68,36.8,3.24,KAVIN,NORMAL
22.985,-63.31,19.26,72.98,3.95,KAVIN,NORMAL
13.738,-54.31,15.63,39.99,8.88,KAVIN,WARNING
11.453,-40.69,18.28,74.8,15.37,KAVIN,NORMAL
24.782,-63.1,8.58,53.3,17.6,KAVIN,WARNING
26.027,-82.64,12.6,57.41,14.2,KAVIN,WARNING
4.565,-35.0,19.45,74.48,7.1,KAVIN,WARNING
16.508,-54.99,14.23,22.02,8.44,KAVIN,FAILURE
20.667,-68.06,9.04,33.97,0.0,KAVIN,FAILURE
2.966,-35.0,20.0,85.67,17.07,KAVIN,NORMAL
27.923,-84.91,12.31,81.08,10.07,KAVIN,FAILURE
15.843,-51.46,13.8,99.13,19.53,KAVIN,NORMAL
19.541,-54.75,17.64,12.07,3.49,KAVIN,WARNING
5.758,-40.64,13.88,22.8,9.35,KAVIN,WARNING
8.301,-35.0,20.0,40.36,6.58,KAVIN,WARNING
4.07,-35.0,20.0,72.41,3.14,KAVIN,NORMAL
8.288,-39.31,20.0,38.4,0.0,KAVIN,FAILURE
15.026,-56.46,17.63,41.14,3.77,KAVIN,NORMAL
25.092,-86.52,14.85,30.47,7.88,KAVIN,NORMAL
16.245,-51.22,17.48,91.86,3.65,KAVIN,NORMAL
7.712,-36.42,17.45,59.28,0.0,KAVIN,WARNING
1.816,-35.0,20.0,24.37,5.22,KAVIN,NORMAL
18.848,-70.18,18.01,62.4,13.35,KAVIN,NORMAL
12.895,-53.08,20.0,24.36,18.73,KAVIN,NORMAL
29.538,-83.06,8.66,34.47,4.07,KAVIN,NORMAL
23.503,-65.48,12.97,72.65,13.46,KAVIN,WARNING
24.347,-59.74,16.59,78.24,11.5,KAVIN,WARNING
0.861,-35.0,20.0,48.98,9.65,KAVIN,NORMAL
23.445,-71.26,8.45,25.05,7.02,KAVIN,WARNING
6.241,-46.54,19.3,29.04,7.84,KAVIN,WARNING
17.781,-58.12,17.93,58.56,2.97,KAVIN,WARNING
13.699,-47.75,16.79,63.0,10.26,KAVIN,NORMAL
17.362,-61.44,16.57,88.18,0.0,KAVIN,NORMAL
4.437,-35.0,20.0,34.13,2.54,KAVIN,WARNING
13.978,-41.85,20.0,65.08,4.69,KAVIN,WARNING
1.59,-35.0,19.12,10.24,0.54,KAVIN,NORMAL
1.709,-35.0,20.0,52.41,1.91,KAVIN,WARNING
19.903,-58.66,13.46,45.83,1.18,KAVIN,NORMAL
28.575,-76.62,16.2,20.81,7.75,KAVIN,NORMAL
23.433,-65.72,16.39,90.21,10.06,KAVIN,NORMAL
14.34,-54.76,20.0,19.73,3.5,KAVIN,WARNING
2.148,-35.0,20.0,33.89,4.72,KAVIN,WARNING
1.828,-35.0,20.0,76.06,6.43,KAVIN,NORMAL
5.158,-35.0,20.0,26.27,2.56,KAVIN,WARNING
29.286,-87.41,9.41,16.91,9.52,KAVIN,WARNING
12.261,-41.84,18.54,97.24,0.0,KAVIN,WARNING
25.381,-67.08,13.06,36.42,17.21,KAVIN,NORMAL
21.302,-62.33,20.0,15.46,0.0,KAVIN,WARNING
18.36,-63.28,12.31,22.69,7.49,KAVIN,NORMAL
28.461,-78.75,12.78,30.02,11.06,KAVIN,NORMAL
7.297,-35.0,18.38,96.26,8.0,KAVIN,NORMAL
13.919,-52.77,18.18,11.45,13.5,KAVIN,WARNING
26.009,-74.12,12.63,81.35,8.96,KAVIN,FAILURE
16.777,-57.05,15.41,80.28,18.3,KAVIN,NORMAL
7.77,-36.75,20.0,54.97,1.3,KAVIN,WARNING
6.663,-38.06,20.0,93.96,8.71,KAVIN,WARNING
22.71,-65.13,18.26,11.21,11.45,KAVIN,FAILURE
0.877,-35.0,20.0,54.57,10.58,KAVIN,WARNING
27.469,-74.96,10.39,32.81,0.82,KAVIN,NORMAL
1.043,-35.0,18.46,78.57,18.59,KAVIN,NORMAL
19.114,-70.27,11.61,25.59,16.33,KAVIN,WARNING
18.34,-57.27,17.13,88.76,8.85,KAVIN,NORMAL
17.563,-45.87,19.94,46.49,0.0,KAVIN,NORMAL
14.493,-46.59,19.73,22.23,9.82,KAVIN,WARNING
25.647,-69.06,14.58,13.13,11.81,KAVIN,NORMAL
19.95,-62.26,15.97,72.05,0.0,KAVIN,WARNING
23.565,-67.23,12.45,93.56,10.0,KAVIN,WARNING
3.908,-35.0,15.24,97.29,17.7,KAVIN,WARNING
1.972,-35.0,20.0,88.69,10.72,KAVIN,NORMAL
1.342,-35.0,20.0,45.06,0.46,KAVIN,NORMAL
4.843,-35.0,20.0,91.53,0.01,KAVIN,WARNING
20.177,-60.7,12.08,67.93,4.06,KAVIN,NORMAL
15.074,-40.66,20.0,15.7,0.0,KAVIN,WARNING
22.691,-61.46,11.65,25.38,0.0,KAVIN,FAILURE
6.156,-36.95,20.0,44.66,11.13,KAVIN,FAILURE
11.325,-35.0,20.0,37.56,0.0,KAVIN,WARNING
26.711,-76.23,9.23,40.24,9.05,KAVIN,NORMAL
28.104,-84.87,10.24,76.15,14.23,KAVIN,NORMAL
27.691,-74.6,10.58,15.3,3.99,KAVIN,WARNING
24.64,-63.83,18.25,64.52,9.06,KAVIN,NORMAL
20.803,-78.48,17.73,40.3,1.42,KAVIN,NORMAL
27.453,-78.99,7.32,89.42,3.51,KAVIN,NORMAL
21.568,-69.14,13.86,15.15,4.28,KAVIN,WARNING
28.641,-78.46,9.32,97.45,0.0,KAVIN,WARNING
1.231,-35.0,18.87,17.28,14.13,KAVIN,WARNING
27.688,-70.28,16.95,49.1,6.37,KAVIN,WARNING
16.894,-64.81,15.23,87.14,8.34,KAVIN,NORMAL
3.798,-35.0,20.0,38.97,6.56,KAVIN,NORMAL
6.84,-35.0,20.0,86.51,14.74,KAVIN,WARNING
25.639,-61.17,15.05,96.69,0.0,KAVIN,FAILURE
15.43,-39.38,14.71,21.05,5.89,KAVIN,FAILURE
29.493,-79.62,13.84,52.95,6.36,KAVIN,WARNING
3.967,-35.0,13.87,30.77,10.19,KAVIN,WARNING
12.669,-58.13,11.18,79.03,10.99,KAVIN,WARNING
10.29,-41.68,13.04,19.72,5.45,KAVIN,WARNING
15.726,-57.16,12.6,79.73,0.0,KAVIN,WARNING
19.186,-51.72,15.81,70.79,6.04,KAVIN,NORMAL
20.018,-59.01,16.9,66.82,11.8,KAVIN,NORMAL
0.538,-35.0,20.0,49.09,11.35,KAVIN,NORMAL
3.124,-35.0,20.0,55.14,8.82,KAVIN,WARNING
1.534,-35.0,18.66,19.04,6.2,KAVIN,NORMAL
26.006,-78.07,7.44,34.29,17.01,KAVIN,WARNING
9.742,-44.59,18.11,92.21,0.0,KAVIN,FAILURE
11.328,-38.69,20.0,49.78,9.82,KAVIN,NORMAL
13.786,-50.46,20.0,46.26,14.83,KAVIN,FAILURE
25.554,-80.25,14.77,14.26,13.07,KAVIN,NORMAL
0.918,-35.0,20.0,89.59,1.41,KAVIN,WARNING
3.999,-37.97,20.0,77.81,3.27,KAVIN,NORMAL
20.712,-52.22,20.0,18.25,9.87,KAVIN,NORMAL
28.935,-85.27,9.3,23.52,16.84,KAVIN,FAILURE
19.462,-69.92,8.12,21.13,0.57,KAVIN,NORMAL
8.203,-44.06,20.0,68.79,6.4,KAVIN,WARNING
15.836,-48.86,18.58,24.3,3.3,KAVIN,FAILURE
29.262,-84.68,10.7,99.56,9.19,KAVIN,NORMAL
16.078,-62.64,15.67,61.63,4.47,KAVIN,WARNING
11.518,-49.83,14.57,88.31,6.11,KAVIN,NORMAL
11.811,-35.0,17.45,75.71,2.25,KAVIN,FAILURE
29.027,-88.78,9.82,12.2,7.22,KAVIN,WARNING
21.708,-60.72,17.6,47.9,6.13,KAVIN,WARNING
20.772,-62.76,14.77,42.55,5.21,KAVIN,WARNING
7.346,-35.0,14.05,95.7,0.0,KAVIN,NORMAL
17.005,-55.96,11.57,40.45,3.3,KAVIN,FAILURE
11.024,-35.51,18.98,71.87,9.21,KAVIN,NORMAL
7.586,-39.16,20.0,63.05,10.34,KAVIN,WARNING
26.919,-83.19,10.98,76.3,3.6,KAVIN,NORMAL
11.803,-50.66,16.56,15.51,2.16,KAVIN,WARNING
8.842,-41.25,15.91,93.77,5.94,KAVIN,NORMAL
27.986,-62.65,16.6,99.37,13.99,KAVIN,WARNING
6.322,-40.06,20.0,59.89,0.69,KAVIN,WARNING
22.492,-71.58,20.0,24.79,9.01,KAVIN,WARNING
19.756,-60.51,14.29,88.25,13.11,KAVIN,NORMAL
27.654,-66.03,11.3,68.26,6.16,KAVIN,NORMAL
25.045,-68.44,12.48,66.15,7.16,KAVIN,NORMAL
21.306,-66.55,10.1,89.64,0.0,KAVIN,NORMAL
9.78,-40.77,18.49,75.83,9.59,KAVIN,WARNING
15.119,-48.08,18.29,92.78,8.24,KAVIN,NORMAL
28.363,-89.73,7.9,96.18,8.28,KAVIN,WARNING
1.184,-35.0,16.94,41.04,9.47,KAVIN,NORMAL
23.933,-70.4,13.64,27.81,7.57,KAVIN,WARNING
7.928,-42.56,20.0,44.69,16.93,KAVIN,NORMAL
5.958,-35.0,20.0,97.08,3.89,KAVIN,WARNING
7.351,-36.43,19.76,27.23,6.64,KAVIN,WARNING
2.263,-35.0,20.0,63.2,14.57,KAVIN,WARNING
29.763,-90.49,10.0,17.58,14.82,KAVIN,FAILURE
26.161,-68.76,10.04,84.92,19.32,KAVIN,WARNING
15.871,-53.89,20.0,70.14,11.99,KAVIN,WARNING
21.596,-49.73,17.75,56.99,13.58,KAVIN,FAILURE
16.92,-61.28,11.59,66.7,0.63,KAVIN,WARNING
24.442,-62.63,15.93,20.53,8.46,KAVIN,FAILURE
25.421,-67.09,9.28,87.53,4.79,KAVIN,NORMAL
7.367,-48.79,16.39,40.61,10.04,KAVIN,NORMAL
14.063,-46.09,20.0,25.22,2.55,KAVIN,NORMAL
19.228,-54.41,13.08,11.33,10.21,KAVIN,NORMAL
29.364,-86.69,8.55,15.46,0.0,KAVIN,NORMAL
20.639,-55.3,17.88,70.45,6.9,KAVIN,WARNING
26.98,-77.79,12.04,74.66,2.37,KAVIN,NORMAL
25.46,-73.23,18.69,23.4,0.0,KAVIN,WARNING
17.671,-52.93,20.0,64.51,16.34,KAVIN,NORMAL
26.863,-77.66,13.09,53.47,15.83,KAVIN,NORMAL
11.634,-51.87,20.0,94.35,11.06,KAVIN,NORMAL
11.689,-42.03,15.32,69.87,9.37,KAVIN,NORMAL
23.538,-66.74,11.53,56.83,9.54,KAVIN,WARNING
4.469,-35.0,20.0,35.54,5.9,KAVIN,WARNING
9.522,-47.58,20.0,51.56,5.91,KAVIN,FAILURE
18.453,-60.97,15.03,32.24,0.15,KAVIN,WARNING
12.892,-44.83,17.7,71.05,15.63,KAVIN,FAILURE
28.251,-79.2,6.71,63.47,11.2,KAVIN,WARNING
28.776,-81.84,9.66,36.67,2.71,KAVIN,NORMAL
15.326,-62.56,13.88,11.09,0.0,KAVIN,NORMAL
16.402,-61.9,16.74,98.45,11.3,KAVIN,WARNING
21.876,-71.51,11.56,14.77,5.75,KAVIN,NORMAL
13.989,-43.03,19.32,59.23,1.04,KAVIN,WARNING
6.108,-35.52,20.0,86.68,14.31,KAVIN,FAILURE
22.536,-63.61,9.85,65.9,0.0,KAVIN,NORMAL
22.265,-63.03,14.2,62.82,9.82,KAVIN,WARNING
7.727,-35.0,20.0,74.36,2.23,KAVIN,WARNING
25.071,-73.37,9.11,37.73,7.49,KAVIN,FAILURE
18.603,-63.46,15.37,45.07,3.18,KAVIN,WARNING
7.471,-35.0,20.0,17.61,11.06,KAVIN,WARNING
19.735,-59.8,19.06,10.42,2.41,KAVIN,NORMAL
7.391,-35.0,20.0,33.81,11.49,KAVIN,WARNING
8.324,-35.0,20.0,83.28,5.11,KAVIN,WARNING
25.516,-77.44,13.82,65.04,13.82,KAVIN,FAILURE
27.92,-89.74,7.59,22.55,2.06,KAVIN,WARNING
8.078,-48.99,16.38,48.38,7.37,KAVIN,NORMAL
27.878,-78.82,12.76,11.76,7.75,KAVIN,WARNING
7.545,-37.02,20.0,82.2,1.21,KAVIN,WARNING
3.959,-35.0,20.0,51.5,5.58,KAVIN,WARNING
2.218,-35.0,20.0,34.92,18.26,KAVIN,FAILURE
7.642,-38.47,20.0,79.13,2.71,KAVIN,WARNING
11.865,-50.96,20.0,97.33,17.13,KAVIN,WARNING
27.863,-79.48,13.05,46.29,8.27,KAVIN,WARNING
7.644,-35.0,20.0,78.89,1.34,KAVIN,WARNING
11.281,-47.82,18.42,38.91,9.0,KAVIN,WARNING
22.158,-71.72,7.97,78.22,13.09,KAVIN,WARNING
9.411,-41.92,16.03,96.86,6.09,KAVIN,WARNING
20.689,-67.81,16.58,68.53,4.95,KAVIN,FAILURE
13.246,-46.37,20.0,31.51,3.41,KAVIN,NORMAL
6.295,-35.0,20.0,72.11,4.14,KAVIN,WARNING
22.155,-64.79,12.33,86.01,4.63,KAVIN,WARNING
1.298,-35.0,18.23,46.33,3.06,KAVIN,WARNING
9.124,-51.58,20.0,65.98,8.32,KAVIN,WARNING
11.007,-44.56,20.0,32.73,17.88,KAVIN,WARNING
14.017,-48.69,19.67,50.91,3.69,KAVIN,FAILURE
20.556,-69.08,17.16,24.93,12.55,KAVIN,WARNING
14.052,-36.84,20.0,85.2,9.82,KAVIN,WARNING
18.033,-40.6,20.0,18.7,4.96,KAVIN,WARNING
18.075,-63.15,16.23,15.03,6.69,KAVIN,NORMAL
11.512,-48.87,19.78,58.1,11.84,KAVIN,WARNING
28.052,-79.36,12.6,62.42,0.0,KAVIN,WARNING
28.698,-86.87,10.01,92.64,11.85,KAVIN,WARNING
17.665,-46.71,17.01,28.3,1.94,KAVIN,WARNING
2.615,-35.0,20.0,80.02,0.54,KAVIN,WARNING
14.988,-44.77,19.39,67.97,16.74,KAVIN,FAILURE
5.94,-43.41,20.0,76.75,13.24,KAVIN,WARNING
14.755,-42.9,20.0,24.17,4.42,KAVIN,NORMAL
6.06,-44.91,19.19,50.18,3.52,KAVIN,WARNING
21.264,-72.8,14.19,42.05,0.35,KAVIN,WARNING
2.873,-35.0,20.0,72.96,0.78,KAVIN,WARNING
28.622,-69.43,14.91,63.42,5.88,KAVIN,NORMAL
6.264,-35.0,19.77,97.08,1.79,KAVIN,WARNING
19.989,-57.34,17.45,22.49,5.11,KAVIN,WARNING
27.55,-86.45,13.29,52.62,0.0,KAVIN,NORMAL
7.813,-35.0,20.0,72.45,1.91,KAVIN,WARNING
28.062,-87.32,11.22,43.19,5.38,KAVIN,NORMAL
11.966,-52.58,18.54,93.09,20.03,KAVIN,NORMAL
28.836,-74.82,16.07,86.73,10.85,KAVIN,FAILURE
29.155,-85.43,8.99,88.56,7.66,KAVIN,NORMAL
6.048,-37.9,20.0,64.81,6.79,KAVIN,WARNING
25.017,-69.07,10.78,52.45,5.06,KAVIN,NORMAL
6.206,-35.02,19.25,43.11,0.0,KAVIN,WARNING
7.18,-38.82,20.0,20.77,8.98,KAVIN,WARNING
2.982,-35.0,20.0,95.34,1.99,KAVIN,FAILURE
5.118,-35.0,17.81,33.73,12.72,KAVIN,NORMAL
19.15,-80.84,16.69,82.19,2.49,KAVIN,FAILURE
13.753,-52.72,20.0,11.07,4.97,KAVIN,WARNING
23.833,-73.44,8.96,44.33,0.0,KAVIN,WARNING
10.294,-37.42,20.0,61.4,21.52,KAVIN,WARNING
29.074,-83.2,8.15,38.29,0.0,KAVIN,WARNING
1.971,-35.0,20.0,27.45,1.59,KAVIN,FAILURE
2.357,-35.0,20.0,16.43,1.96,KAVIN,NORMAL
21.191,-71.79,15.01,99.02,6.54,KAVIN,FAILURE
